place_id,market,name,addr,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJ4fPSJ3wTXz4RdsdOVXsUriI,HK,Roasters Specialty Coffee House JBR & NFT Gallery,Amwaj - Marsa Dubai - Jumeirah Beach Residence - Dubai - United Arab Emirates,25.0742649,55.130948499999995,https://maps.google.com/?cid=2498957363181963126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.9,4756,specialty coffee roaster,HK_SaiKung
ChIJ_5lZxVwABDQR5n9qhZtGvQQ,HK,Bakehouse,灣仔大王東街14號,22.2758732,114.17138759999999,https://maps.google.com/?cid=341506780522250214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,coffee_shop,breakfast_restaurant,cafe,brunch_restaurant,pastry_shop,dessert_shop,confectionery,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.4,3202,咖啡烘焙室,HK_Central
ChIJQboZtNhfXz4RFvKQyydmFDg,HK,Roasters Specialty Coffee House Al Wasl,Villa 11 - 484a Al Wasl Rd - Jumeirah - Jumeira Second - Dubai - United Arab Emirates,25.196437,55.2460455,https://maps.google.com/?cid=4040967086763209238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,3035,specialty coffee roaster,HK_YuenLong
ChIJBQQXwrUBBDQRuF7yIgthafA,HK,Bakehouse,尖沙咀漢口道44號,22.2978445,114.1711359,https://maps.google.com/?cid=17323484142116167352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,coffee_shop,cafe,pastry_shop,dessert_shop,confectionery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,2683,咖啡烘焙室,HK_Central
ChIJKWtr4KEBBDQR409tdnXjioU,HK,Bakehouse,中環士丹頓街5號,22.2817302,114.153144,https://maps.google.com/?cid=9622753647468040163&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,coffee_shop,cafe,pastry_shop,dessert_shop,confectionery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,2296,咖啡烘焙,HK_Central
ChIJAQAhpH4ABDQRJ9C5gcbz0II,HK,Halfway Coffee,"26號 Upper Lascar Row, Sheung Wan",22.2846615,114.14977239999999,https://maps.google.com/?cid=9426302053991960615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,1453,coffee roaster;coffee roastery;specialty coffee roaster,HK_Central
ChIJ0Q_xB_IABDQRO6vXIr2gBPE,HK,Urban Coffee Roaster (Tsim Sha Tsui),"7 Bristol Ave, Tsim Sha Tsui",22.2973689,114.17289339999999,https://maps.google.com/?cid=17367182797241297723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,1344,coffee roaster;coffee roastery;specialty coffee roaster;咖啡烘焙,HK_Central
ChIJ5WsaZesABDQR0OdTgK69v9M,HK,Studio Caffeine,"284 Temple St, Jordan",22.3039427,114.1697562,https://maps.google.com/?cid=15258122619729471440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.2,1338,coffee roastery,HK_SheungWan
ChIJN5rXM3_5AzQRvwI877_AxGM,HK,"Tasse Coffee 咖啡教育中心 SCA Premier Training Campus (Q-Grader, SCA, City & Guilds, Latte Art, TQUK, IBM 咖啡課程、手沖及拉花班、團體及NGO活動合作)","葵涌大連排道6E號, TLP132, 6e, 6樓E室",22.3597487,114.132184,https://maps.google.com/?cid=7189082835775128255&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,educational_institution,"coffee_roastery,wholesaler,educational_institution,point_of_interest,supplier,food,establishment",OPERATIONAL,5,1314,咖啡烘焙;咖啡烘焙室;coffee roastery,HK_Central
ChIJb7BMHO4ABDQRdd8G_JKTARY,HK,N1 Cafe,"Tsim Sha Tsui, Mody Rd, 34號G鋪",22.2971506,114.17466069999999,https://maps.google.com/?cid=1585710803313942389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.2,1302,coffee roaster;咖啡烘焙室,HK_TsimShaTsui
ChIJ3VtwXnsABDQRi0eCtkOsA98,HK,Cupping Room (Central),"1/F, Hilltop Plaza, 49 Hollywood Rd, Central",22.282664399999998,114.1533882,https://maps.google.com/?cid=16069877302212839307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4,1124,coffee roaster;coffee roastery;specialty coffee roaster,HK_Central
ChIJETA22cUBBDQRKF5fq2vxhDY,HK,Bakehouse,銅鑼灣啓超道16號,22.279408399999998,114.1840529,https://maps.google.com/?cid=3928530219712863784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,coffee_shop,cafe,pastry_shop,dessert_shop,confectionery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,1031,咖啡烘焙,HK_CausewayBay
ChIJ78BkB70FBDQRP-ddLYuwhGs,HK,Little Cove Espresso,"Siu Yat Building Block A, Shop 1+2, G/F, Sai Kung Town Villa Block A, Sai Kung Hoi Pong Square, Sai Kung",22.3809644,114.27339529999999,https://maps.google.com/?cid=7747511370792167231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.3,967,咖啡烘焙;咖啡烘焙室,HK_SaiKung
ChIJj781aYH_AzQR07J8UAj7Brs,HK,NOC (Sai Ying Pun),"321 Des Voeux Rd W, Sai Ying Pun",22.287696699999998,114.13930309999999,https://maps.google.com/?cid=13476734948081447635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,brunch_restaurant,coffee_roastery,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,886,coffee roaster;coffee roastery;specialty coffee roaster;咖啡烘焙;咖啡烘焙室,HK_Central
ChIJ96yQBmZS_xMRpDpztPAG_3o,HK,Accro Coffee,元朗元朗安寧路162-164號地下D舖,22.446167,114.0225749,https://maps.google.com/?cid=8862810222577793700&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,874,coffee roaster;咖啡烘焙室;coffee roastery;specialty coffee roaster,HK_TuenMun
ChIJ31T-ZcYABDQRtavCaCmfsd4,HK,Knockbox Coffee Company,"23號 Hak Po St, Mong Kok",22.3176204,114.17255829999999,https://maps.google.com/?cid=16046781947497851829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.3,847,coffee roaster;specialty coffee roaster,HK_TsimShaTsui
ChIJz3I7OewABDQRKfpX9szTycI,HK,Espresso Alchemy,"Shop 113B, 1/F, Mira Place 1, 132 Nathan Rd, Tsim Sha Tsui",22.3008171,114.17219949999999,https://maps.google.com/?cid=14035982590936611369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.2,829,coffee roastery;咖啡烘焙室,HK_TsimShaTsui
ChIJIzJjY38ABDQRs_dWJUslc-A,HK,Winstons Coffee - Sai Ying Pun,"Shop 4, G/F Rich Court, 213 Queen's Rd W, Sai Ying Pun",22.287039999999998,114.14427200000002,https://maps.google.com/?cid=16173311691496814515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,812,coffee roaster;specialty coffee roaster;咖啡烘焙室,HK_Central
ChIJxwGwYFUBBDQRV9stt6s6X3A,HK,Halfway Coffee (Hoi On Cafe),"G/F, 17 Connaught Rd W, Sai Ying Pun",22.287759599999998,114.1494458,https://maps.google.com/?cid=8097255164222495575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,805,coffee roaster;coffee roastery,HK_Central
ChIJAQAcUR_7AzQRJ24Gpy_SHac,HK,BYOB Coffee Roaster,"Tuen Mun, Tsing To Path, 5號紅橋 文翔大廈 地下 2ACD",22.4010294,113.9779004,https://maps.google.com/?cid=12042012080766086695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant,"restaurant,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,802,coffee roaster;coffee roastery;specialty coffee roaster;咖啡烘焙;咖啡烘焙室,HK_ShamShuiPo
ChIJ8QWaCkQBBDQRY5tcpyfLPJ4,HK,Marouf Coffee,"Shop 3, Ground Floor, 8 Observatory Rd, Tsim Sha Tsui",22.301102399999998,114.1756731,https://maps.google.com/?cid=11402211727767280483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,585,咖啡烘焙,HK_TsimShaTsui
ChIJH0Ys5GIABDQREsy45O6P9hg,HK,% Arabica (IFC),"Shop 1050, Level 1, IFC Mall, 8 Finance St, Central",22.2862513,114.157693,https://maps.google.com/?cid=1798783357383396370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.1,562,咖啡烘焙;咖啡烘焙室,HK_Central
ChIJNQHY2C0BBDQRBQ266RPeWDc,HK,Blue Bottle Coffee (Lyndhurst Terrace),"38-42 Lyndhurst Terrace, Central",22.2824198,114.15415189999999,https://maps.google.com/?cid=3988181647143603461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,550,coffee roastery,HK_Central
ChIJzRpFvzYBBDQR6RYlrhLKJLQ,HK,n.o.t. Specialty Coffee (Hysan Place),"HK Hong Kong Island 9/F, 500 Hennessy Rd, Causeway Bay",22.2798226,114.1837972,https://maps.google.com/?cid=12980722207568500457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,3.8,542,specialty coffee roaster,HK_Central
ChIJ00hAXb0FBDQRC_DdgoX6e5Q,HK,Sai Kung Cafe & Bakery,"G/F, 6-7 Kam Po Court, 2 Hoi Pong Square, Sai Kung, Sai Kung",22.381203799999998,114.2731611,https://maps.google.com/?cid=10699420791081922571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,food_store,store,food,point_of_interest,establishment",OPERATIONAL,3.7,534,咖啡烘焙,HK_SaiKung
ChIJ03naqkUBBDQRwOCZd0UbUVk,HK,The Hunt Coffee & Roastery,"Shop A&B, KOHO,, 75 Hung To Rd, Kwun Tong",22.3087993,114.2240834,https://maps.google.com/?cid=6435955327662416064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,western_restaurant,"western_restaurant,restaurant,point_of_interest,food,establishment",OPERATIONAL,4,533,coffee roastery;specialty coffee roaster,HK_MongKok
ChIJicXbDw73AzQRGYvZDzSyF24,HK,CoHee Studio,錦田錦田市街152號,22.4404745,114.0612807,https://maps.google.com/?cid=7933005205310376729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,516,咖啡烘焙室,HK_YuenLong
ChIJ4-6wtZgBBDQRkUhC8o89pPw,HK,Chart Coffee (Central Market),"Shop 218, 2/F, 93 Queen's Road Central, Central",22.283943999999998,114.1555478,https://maps.google.com/?cid=18204743282192435345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,506,coffee roaster;coffee roastery;specialty coffee roaster,HK_Central
ChIJxSWqCPUBBDQR8gdYC_CAPfg,HK,Espresso Alchemy (海港城店),"Shop G104, G/F, Gateway Arcade, Harbour City, 25 Canton Rd, Tsim Sha Tsui",22.299510899999998,114.16792919999999,https://maps.google.com/?cid=17887595063456303090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,501,咖啡烘焙;咖啡烘焙室,HK_TsimShaTsui
ChIJWwKCvHsABDQRuS8cvcaIUDg,HK,Hazel & Hershey Coffee Roasters,"Shop 3, 69 Peel St, Central",22.282152800000002,114.1519694,https://maps.google.com/?cid=4057893651418460089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_roastery,coffee_shop,cafe,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.2,499,coffee roaster;coffee roastery;specialty coffee roaster;咖啡烘焙,HK_Central
ChIJLw_XI3wABDQR7Q3TGPc6qsQ,HK,Barista Jam,"G/F, 97 Jervois St, Sheung Wan",22.285622,114.150544,https://maps.google.com/?cid=14171204010422504941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.3,492,coffee roaster;coffee roastery;specialty coffee roaster,HK_Central
ChIJxUqEpLgABDQR7iLEmV1RKGQ,HK,Halfway Coffee (Mong Kok),"地舖, 4-6 Soy Street, Soy St, Mong Kok",22.3159879,114.16710049999999,https://maps.google.com/?cid=7217107865314796270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,492,coffee roaster;coffee roastery;咖啡烘焙室,HK_MongKok
ChIJL4HriLkABDQR6KzcrPHk_uM,HK,Craft Coffee Roaster (Tai Kok Tsui),"Shop G16, G/F, West 9 Zone, 38 Cherry St, Tai Kok Tsui",22.3187647,114.1618233,https://maps.google.com/?cid=16428820217332542696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,480,coffee roaster;coffee roastery;specialty coffee roaster;咖啡烘焙室,HK_Central
ChIJRQbZg1wBBDQRrB1j69E5d7g,HK,Urban Coffee Roaster CWB,"6 Cleveland St, Causeway Bay",22.2822189,114.1858098,https://maps.google.com/?cid=13292156398967397804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.1,432,coffee roaster;coffee roastery;specialty coffee roaster,HK_Central
ChIJDYuaXF0BBDQRFUHJbmRXxTw,HK,Reaction Coffee Roasters (Tsim Sha Tsui),"Tsim Sha Tsui, Mody Rd, 32-48號地下A店",22.2971398,114.1750278,https://maps.google.com/?cid=4379002301554704661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,430,coffee roaster;coffee roastery;specialty coffee roaster;咖啡烘焙;咖啡烘焙室,HK_Central
ChIJI2tcYq4DBDQR2teGAWSqh1M,HK,Urban Coffee Roaster,"Tseung Kwan O, Tong Yin St, 29號藍塘傲商場地下12舗",22.3015591,114.2579667,https://maps.google.com/?cid=6018966773503023066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4,430,coffee roaster;coffee roastery;specialty coffee roaster,HK_Central
ChIJR5x3iPIABDQRyRlvsnMBH8g,HK,Barista Caffe,"3/F, 18號 Ashley Rd, Tsim Sha Tsui",22.2971462,114.17071159999999,https://maps.google.com/?cid=14420246128290109897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,428,coffee roaster;specialty coffee roaster;coffee roastery;咖啡烘焙,HK_Central
ChIJqeX691YABDQRHTpiAEANlHA,HK,18 Grams Speciality Coffee,"Causeway Bay, Cannon St, 15-27號Hoi To Court",22.281562899999997,114.18354149999999,https://maps.google.com/?cid=8112123397336611357&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,australian_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.1,396,specialty coffee roaster,HK_Central
ChIJORQBWkcBBDQReS6U_BOp0Vw,HK,Blue Bottle Coffee Wan Chai,"15 St Francis St, Wan Chai",22.2760081,114.1691362,https://maps.google.com/?cid=6688312824928939641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.2,390,coffee roaster,HK_WanChai
ChIJtyL2liIBBDQRgDPU3kxFLHo,HK,Urban Coffee Roaster SOHO,"35 Hollywood Rd, Central",22.2822198,114.15355729999999,https://maps.google.com/?cid=8803487568060756864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,388,coffee roaster;coffee roastery;specialty coffee roaster,HK_Central
ChIJE6Of0YwBBDQRL1dqfjfy_B4,HK,ARTISTA PERFETTO (Causeway Bay),"Shop 2, G/F, 3A Sharp St W, Causeway Bay",22.2776703,114.18027909999999,https://maps.google.com/?cid=2232925835426944815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,386,specialty coffee roaster;coffee roastery,HK_Central
ChIJ__9vgyL7AzQR5161h_NjIEw,HK,Hidden Coffee & Roaster (Tuen Mun),"Tuen Mun, Castle Peak Rd - San Hui, 97號6號鋪",22.3972798,113.9771135,https://maps.google.com/?cid=5485494243742277351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,384,coffee roaster;coffee roastery;specialty coffee roaster;咖啡烘焙;咖啡烘焙室,HK_TuenMun
ChIJ767pUbwBBDQRv-Hrc9s2PhU,HK,Black Coffee,"Mong Kok, Kwong Wa St, 3號地下3號鋪",22.3163596,114.17286779999999,https://maps.google.com/?cid=1530721239523123647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,368,coffee roaster;coffee roastery,HK_MongKok
ChIJ5Uq2HkkBBDQRzng_WiLIGEY,HK,% Arabica (Monster Mansion),"Shop 3, Yick Fat Building Nos. 1048-1056 King's Road, Nos. 2, 32 Yau Man St, Quarry Bay",22.2839515,114.21255389999999,https://maps.google.com/?cid=5051007031964563662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,362,coffee roaster;coffee roastery,HK_IslandEast
ChIJuVLAz8YABDQRapekfUoobiw,HK,BYO自助烘焙 (Bake Your Own) 旺角店,旺角登打士街56號1405室,22.3151075,114.17129150000001,https://maps.google.com/?cid=3201540685507630954&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,educational_institution,"coworking_space,educational_institution,point_of_interest,establishment",OPERATIONAL,4.3,349,咖啡烘焙室,HK_Central
ChIJJQdpYHwABDQR7GMvOVbYkWg,HK,Coco Espresso (Jervois Street),上環蘇杭街13-15號,22.285214699999997,114.1523998,https://maps.google.com/?cid=7535041516405744620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,333,咖啡烘焙室,HK_Central
ChIJB2OY69kBBDQR8GXKuvWJLJ0,HK,Coffee Slave,觀塘鴻圖道43號鴻達工業大廈地下2a,22.3120491,114.22117100000001,https://maps.google.com/?cid=11325578851423774192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.4,330,coffee roaster;coffee roastery;咖啡烘焙;咖啡烘焙室,HK_KwunTong
ChIJ-1ZCeMIBBDQROEmJbuubBbI,HK,Tuned Coffee & Roastery,"Mong Kok, Sai Yee St, 163-163a號地下B舖",22.3225236,114.17085449999999,https://maps.google.com/?cid=12827830549108836664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"cafe,dessert_shop,confectionery,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.3,329,coffee roastery,HK_Central
ChIJ__LevsIHBDQRFsoDguzjo80,HK,享樂烘焙 (新蒲崗),"地下E舖, Midas Plaza, 3號 Tai Yau St, San Po Kong",22.338353599999998,114.19901229999999,https://maps.google.com/?cid=14817937803912137238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,321,咖啡烘焙室,HK_ShamShuiPo
ChIJVSJxt8AABDQRwM2HMbS1-UU,HK,二德惠烘焙DlY專門店 (油麻地店) | Twins Baking Supplies (Yau Ma Tei),旺角油麻地 號 安 業 商業 大廈 1 字 樓 On Yip Building 395-397 Shanghai Street,22.31402,114.168988,https://maps.google.com/?cid=5042261043347705280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,store,"store,point_of_interest,food,establishment",OPERATIONAL,4.1,311,咖啡烘焙,HK_YauMaTei
ChIJ2Tp6vK4BBDQRuQYZATmTsZg,HK,Cupping Room (Harbour City),"Shop 309, Level 3, Ocean Centre, Harbour City, 5 Canton Rd, Tsim Sha Tsui",22.2963456,114.1683446,https://maps.google.com/?cid=11002737237683668665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,cake_shop,bakery,ice_cream_shop,dessert_shop,confectionery,food_store,manufacturer,store,wholesaler,restaurant,point_of_interest,food,establishment",OPERATIONAL,3.4,310,coffee roaster;coffee roastery,HK_Central
ChIJm2DZWCr_AzQRw3Ly0bPF7bQ,HK,Two-and-a-Half Street,"1 David Ln, Sai Ying Pun",22.2859452,114.142024,https://maps.google.com/?cid=13037293872419599043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,310,coffee roaster,HK_SheungWan
ChIJZ1mYWnsABDQRZVzADKf58yE,HK,Coco Espresso,"Central, Stanley St, 50號地下D舖",22.282784499999998,114.1550599,https://maps.google.com/?cid=2446573518461099109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.4,304,coffee roastery,HK_Central
ChIJRw13nkoBBDQRVE47-PDQsoU,HK,Blossom,"8 號 Nam Kok Rd, Kowloon City",22.328350999999998,114.189943,https://maps.google.com/?cid=9633992286274276948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4,301,coffee roaster,HK_ShamShuiPo
